route_id,num_stops,amazon_cost_min,dijkstra_cost_min,diff_min,savings_pct
RouteID_50d8b2b0-0c4b-4da6-bacc-546a3cb04293,174,226.0,280.78,-54.78,-24.24
RouteID_50dcddf3-8bea-4a2c-b1f6-3bfd5535e3ca,186,216.65,228.37,-11.72,-5.41
RouteID_50e0fba7-4e3e-466f-abdc-ffce115639b8,150,179.05,179.84,-0.79,-0.44
RouteID_50e628b9-c7fb-40f7-9db0-2740534ef67d,113,212.57,228.15,-15.58,-7.33
RouteID_50f647bf-63f2-4be3-af9d-81c6cb55e810,173,225.7,241.5,-15.8,-7.0
RouteID_50f8492b-1989-4643-b9cc-738ce27d791c,122,153.36,156.36,-3.01,-1.96
RouteID_50f8cb54-c9a4-470c-8e6d-634b1fea2403,152,194.46,207.51,-13.05,-6.71
RouteID_50f929fe-5f58-46dd-9cab-90574df65db4,160,202.46,220.96,-18.49,-9.13
RouteID_50fd429a-faec-41bb-84c5-1e4f17c7032e,150,202.73,213.37,-10.63,-5.24
RouteID_51194935-19ab-4948-b7ca-48e4fc0c88f3,163,197.04,202.26,-5.23,-2.65
RouteID_51405738-6d48-4ab7-a03c-c237cc4fca4a,183,242.22,258.06,-15.85,-6.54
RouteID_5142e911-e3c9-4387-a70b-b3199862d6f3,199,208.89,203.5,5.39,2.58
RouteID_51552b4e-509b-489c-8022-ceaedf84b5f7,151,122.77,115.53,7.24,5.9
RouteID_5158b56f-22b5-4a3f-9e57-2feacd281633,118,155.9,164.3,-8.4,-5.39
RouteID_516c0fc6-77df-4bfb-a0c8-f88a53072256,111,149.63,141.94,7.7,5.14
RouteID_51839f70-714c-4fe7-a1bc-73b2170c65af,117,139.76,139.72,0.03,0.02
RouteID_51871c29-4cbf-47d8-b980-6416032f0232,100,87.19,101.99,-14.8,-16.97
RouteID_5192f0c4-8b9e-4264-938c-049873a6942a,147,172.59,166.52,6.07,3.52
RouteID_5196944e-09bb-4d20-b70a-779046f07996,95,99.09,99.85,-0.76,-0.77
RouteID_51a2aca9-3f75-43d6-9e35-0bf0f5e6f44c,117,146.13,131.2,14.93,10.21
RouteID_51b50138-b502-43ab-b88d-8e36455e61b0,94,118.33,114.92,3.41,2.88
RouteID_51b6ead0-0714-4e2c-9284-3cb8ea14a34a,156,180.38,188.7,-8.32,-4.61
RouteID_51c446dd-1dba-422c-b79c-222077f8c84a,123,116.34,118.48,-2.14,-1.84
RouteID_51c8949a-11e0-459c-b60e-b65daedd74eb,193,253.72,259.25,-5.52,-2.18
RouteID_51cf7509-9dfb-4bc7-9c97-f4b9dc51b881,184,240.65,243.32,-2.66,-1.11
RouteID_51ddfbc6-4dd8-4c59-9dfa-dbec0ebc5eb8,140,153.8,155.51,-1.71,-1.11
RouteID_51e19278-a452-4b39-9974-f6f82b225ed9,169,248.99,276.5,-27.51,-11.05
RouteID_51e3dd4c-9e9d-4849-a548-c8370bd53738,116,236.39,244.04,-7.66,-3.24
RouteID_51f6a16b-4db6-450c-9236-23b60c00327c,103,104.29,99.9,4.4,4.22
RouteID_52083d91-046e-40ea-9697-e9c3982329e6,124,190.55,199.11,-8.55,-4.49
RouteID_52084da6-2f7d-4b95-9080-35a2971b71a2,159,237.6,249.44,-11.83,-4.98
RouteID_522e01fd-6ca9-4e2e-996b-f1dca9b9aae6,122,124.49,111.12,13.37,10.74
RouteID_522f582f-040b-45c7-90a1-7ff84787d5b5,65,67.0,63.16,3.85,5.74
RouteID_523b64fa-55d8-4731-878f-9aae7c4b3ffd,106,134.54,144.02,-9.48,-7.05
RouteID_5240ed70-895a-4bc9-90a6-b836fe81458e,170,237.88,261.49,-23.61,-9.93
RouteID_524ccce1-3fa2-4691-a928-c621ac00553d,159,167.53,157.88,9.65,5.76
RouteID_524f1f36-536b-43d2-82ff-ff6a1eade62f,173,189.33,197.08,-7.75,-4.09
RouteID_5265ec72-4ba1-418b-bcf3-b4de2e99166c,132,227.57,249.8,-22.23,-9.77
RouteID_52678b73-48d0-4cbd-a39d-3f96b271e7a5,96,138.46,133.68,4.78,3.45
RouteID_527451e7-c250-4de8-9f63-c217768c93cb,100,106.98,121.34,-14.36,-13.43
RouteID_528ac794-f7b3-4096-934d-36ca4357a734,85,119.44,109.48,9.96,8.34
RouteID_52a82475-83e3-4d0d-82d4-87655a74dfa8,155,187.57,204.99,-17.42,-9.29
RouteID_52cde6f3-d482-4296-91e1-1d2688ca88a7,152,211.35,241.18,-29.84,-14.12
RouteID_52cec372-52dc-4491-8bf3-e1c96b3b14a6,203,212.16,242.43,-30.27,-14.27
RouteID_52de130c-ee5a-4403-9085-491d59faf5ee,137,197.12,212.9,-15.78,-8.01
RouteID_52e5608e-5f51-4ac3-9c16-658c28ee020a,193,240.23,236.56,3.67,1.53
RouteID_53024438-1392-405d-93f5-c30c38e7a981,122,151.65,162.82,-11.16,-7.36
RouteID_5308438b-7afd-406c-afee-83f1e2aa6fe9,207,196.31,203.47,-7.16,-3.65
RouteID_530a9ef1-10d1-4b8d-918d-da87858953c3,130,189.0,193.04,-4.04,-2.14
RouteID_53190a48-2fc2-484f-a5e8-561652ad559a,98,170.06,190.56,-20.5,-12.05
RouteID_53232ef3-63aa-427c-bbdc-e46e79ac798e,132,115.3,117.57,-2.27,-1.97
RouteID_532e0000-67c5-4a66-a00f-764b0fe02a3c,183,194.19,195.67,-1.48,-0.76
RouteID_5331cad2-f5bb-4a38-a174-fc11d3078ca0,144,183.67,185.77,-2.1,-1.14
RouteID_53351a96-e689-41ed-a59b-bfad352cce0a,156,184.98,195.15,-10.17,-5.5
RouteID_5347b03d-b86d-4fd7-b78f-7275245bca3c,107,152.77,142.3,10.47,6.85
RouteID_534b1229-baf5-47c8-968a-7baa780251ce,181,173.66,190.18,-16.52,-9.51
RouteID_535175f8-e81e-44a8-b34f-82ca00b52fbf,143,218.87,233.65,-14.78,-6.75
RouteID_5351d642-1ff3-42c7-ad7e-836ffd6f20d3,156,215.4,223.81,-8.42,-3.91
RouteID_5354d2bf-bff3-4a0c-91ec-894b4b2d225c,145,165.23,177.15,-11.93,-7.22
RouteID_5358ee90-4175-4957-b7b3-53c228e555e4,151,183.93,190.66,-6.73,-3.66
RouteID_53697fe6-8f48-4e2d-a2ba-fe59c9050361,103,127.44,119.32,8.11,6.37
RouteID_5374484f-dd15-4e49-b09d-7aa5fa60960a,111,159.37,157.35,2.01,1.26
RouteID_538b2dc3-30d8-453b-b3a1-a9ad6d620031,173,197.35,207.37,-10.02,-5.08
RouteID_538e9947-4800-4b15-8d8d-b76a622b3106,178,247.7,248.0,-0.3,-0.12
RouteID_538ec175-af08-43b0-9853-97470472beb2,164,211.61,213.84,-2.23,-1.05
RouteID_53983e24-47d6-48e5-9218-cb359a96c8ad,138,123.89,123.44,0.45,0.36
RouteID_539bdbc0-be18-4c91-83ac-2a50726555c2,51,65.25,57.8,7.45,11.41
RouteID_539d83c2-0f77-496a-a68c-9431daf9186f,119,191.6,179.14,12.46,6.5
RouteID_539fc41a-4ef8-43bb-9bc6-cddc7ed4379b,84,101.14,104.35,-3.21,-3.17
RouteID_53a0ba1a-3fd4-41f2-86b7-976184c6c4e1,176,195.74,203.33,-7.59,-3.88
RouteID_53b67b27-6f23-4a88-8d61-deab85fe3a9d,170,185.51,193.41,-7.9,-4.26
RouteID_53c0e0a6-63af-42e1-8e18-e5d923c24a27,164,223.11,217.0,6.12,2.74
RouteID_53f8ef36-f8f0-481f-b48c-3f199f2aae5f,171,177.76,186.84,-9.07,-5.1
RouteID_53fdc5d1-a9e8-4abe-833f-c6233ca6ef08,173,186.88,204.73,-17.85,-9.55
RouteID_5404e6dd-2459-4f3d-a153-681d420c3c7e,176,206.98,200.8,6.18,2.99
RouteID_540e3276-c530-44fd-ae2c-4baec101b97c,149,177.8,169.04,8.75,4.92
RouteID_5417d9e8-2639-45ac-a4d9-7368f8a6afb2,172,226.09,229.17,-3.07,-1.36
RouteID_54223ade-5a96-48d8-9e51-f43b0ba0e3b3,159,170.08,175.4,-5.32,-3.13
RouteID_54353bf0-17d3-4890-a4e5-27b601067357,160,156.57,159.26,-2.69,-1.72
RouteID_543bd176-5fbb-4b12-8bcf-a9b99b94ec78,115,120.99,106.34,14.66,12.11
RouteID_54474de8-35ad-4a0d-a68a-d03b47c5bf9c,200,216.57,229.85,-13.28,-6.13
RouteID_5447f44d-7286-42bd-9c17-65260ec9eeb6,166,180.01,190.44,-10.42,-5.79
RouteID_54566faa-4623-4f86-ae27-0e7d24e96b3b,139,198.81,187.33,11.48,5.77
RouteID_5461ac15-4445-49d2-997e-29ceb4d32335,89,131.61,122.25,9.36,7.11
RouteID_54642494-039b-4edb-b54e-b3c939ea3462,140,171.6,177.66,-6.06,-3.53
RouteID_54756ba3-40b8-4c03-8465-7fd4fac2a7e1,119,131.0,137.96,-6.96,-5.32
RouteID_5486294a-503f-4346-b8a9-862e988cbe7c,151,237.59,234.45,3.14,1.32
RouteID_54a46612-ecdc-4384-b8ba-9c43854d6343,128,236.29,247.76,-11.47,-4.85
RouteID_54a52d70-8840-4fa3-81be-af11da123d59,144,162.26,154.16,8.11,5.0
RouteID_54ac8d11-46fa-438c-bf08-038c160a03dc,175,226.23,233.41,-7.18,-3.17
RouteID_54bce2b9-20bc-42eb-85da-391874835204,163,177.47,190.76,-13.29,-7.49
RouteID_54c96270-28dc-456b-9a33-6e1650a8317d,159,213.01,232.92,-19.91,-9.35
RouteID_54cdd958-37bb-4862-902c-01ee65a2100c,172,194.16,209.42,-15.25,-7.86
RouteID_54e2cec8-1a26-402a-b838-8e17b6da331b,160,161.53,160.9,0.63,0.39
RouteID_54e36dc7-b409-419e-8c80-bbae7667ce29,140,130.88,131.13,-0.25,-0.19
RouteID_54f6dc02-827c-4258-9d95-03cf9b372d3a,136,245.77,254.6,-8.83,-3.59
RouteID_54f908c7-3c6a-48ba-b224-1f3103e6da70,114,108.6,99.94,8.66,7.97
RouteID_550488d7-0746-42a9-a279-319f4fa4f6f4,182,260.97,275.14,-14.17,-5.43
RouteID_551aa202-0406-406f-9b1a-077e96212484,166,164.35,176.17,-11.82,-7.19
RouteID_554fc365-f78e-4224-8ad1-72c1bfb2e910,99,109.83,124.17,-14.34,-13.05
RouteID_55510e20-c0b5-4a21-8756-fbe7e8394a1b,157,192.5,209.29,-16.79,-8.72
RouteID_555b3187-ab69-4e29-81cb-6ba4a99702dc,119,144.12,152.29,-8.16,-5.66
RouteID_556b46ba-d415-4184-befc-b9e9bd1de580,162,217.04,234.81,-17.77,-8.19
RouteID_557d303e-4492-4447-aaef-42b8f696c687,110,142.64,124.31,18.33,12.85
RouteID_557f0993-75be-4d5a-afe8-d9c978803865,146,178.07,178.62,-0.55,-0.31
RouteID_5588756f-5963-424d-ada6-cf0fb77c82cd,168,224.4,245.07,-20.67,-9.21
RouteID_559b59f7-ca9e-46b3-ab04-28c7c2007740,170,238.26,272.1,-33.84,-14.2
RouteID_55a3ec8e-b526-4d70-ad9e-b58b3606a638,125,154.44,159.18,-4.74,-3.07
RouteID_55b59c53-88a9-4789-9961-d9c53c469acf,92,128.33,128.22,0.12,0.09
RouteID_55c91bcc-bdda-4187-8836-12a586d00ba2,120,156.8,168.36,-11.57,-7.38
RouteID_55da9f43-0e5f-4d06-bdfb-9f440534fd3b,134,139.34,143.08,-3.74,-2.68
RouteID_55ed19dc-8677-4292-ab02-bc90551676cb,117,195.5,189.78,5.72,2.92
RouteID_55f39e2d-0eab-49a7-8160-2d2abf7e2a3c,137,146.99,144.04,2.95,2.01
RouteID_5608ede3-f70b-473b-9f2a-20eccf92f64f,148,100.58,107.33,-6.75,-6.71
RouteID_56091001-7bc6-4478-9381-517ad525ee92,166,208.94,203.06,5.87,2.81
RouteID_56092cb7-b3c3-4b8d-9712-87fa16aac72c,154,163.71,180.81,-17.1,-10.44
RouteID_5610df96-59bd-46b3-9fc4-36867e804a0f,204,241.35,258.25,-16.9,-7.0
RouteID_562005aa-6626-4fcd-a2c4-ea42f0528bdf,147,167.27,159.06,8.2,4.9
RouteID_56382178-95dc-498f-889f-bbd9abe8a8e4,188,212.81,233.09,-20.28,-9.53
RouteID_56442300-1cfd-4de6-9500-4fb3f05f3c89,167,166.93,155.62,11.31,6.77
RouteID_5644a04b-9599-4c8d-89ef-866b7bb15f41,171,244.29,237.8,6.49,2.66
RouteID_564bf3fd-d6c1-4472-a178-eee383b6a727,166,185.26,191.76,-6.5,-3.51
RouteID_565093b1-570d-4a0f-a854-456cb01f3b8a,155,172.28,181.76,-9.49,-5.51
RouteID_565aa867-7ad6-4b33-9179-989d34043e20,174,194.7,206.81,-12.11,-6.22
RouteID_566a5a54-e252-4640-83ff-11ec3a124929,147,182.81,187.59,-4.79,-2.62
RouteID_566a75a2-9b14-4795-9ca4-05bd866997a6,91,81.82,77.34,4.48,5.48
RouteID_566a8cb7-2f7f-49f3-b26b-0bdba0b63245,135,164.62,169.63,-5.0,-3.04
RouteID_566fe729-57ff-4911-8168-41ba90f9aab6,198,227.4,243.39,-15.99,-7.03
RouteID_56738dd6-f16b-4bcb-89c5-e750e338d659,164,182.14,188.21,-6.07,-3.33
RouteID_567ae078-26fb-4e84-ac52-29ac01500fe3,147,149.06,144.94,4.12,2.76
RouteID_5681dca6-48d8-48b1-b481-f1e31b03a3ed,135,214.05,210.25,3.79,1.77
RouteID_56a5b984-b11d-4841-ab3d-05f96a589895,119,219.9,227.56,-7.66,-3.48
RouteID_56a5bf95-18a9-48ef-a083-4a478af2e4ae,157,205.65,214.91,-9.25,-4.5
RouteID_56d944b5-ee5d-4190-92ce-2c79e5f142f3,185,221.55,233.15,-11.6,-5.24
RouteID_56e66ffc-e668-4b42-ae4c-843c74406af0,215,250.73,263.08,-12.36,-4.93
RouteID_56ef635f-96e9-4855-a95e-ae622bfe9482,167,149.63,160.06,-10.43,-6.97
RouteID_56f4d009-518b-417d-8bc6-6ed63b64d3d3,116,115.34,124.04,-8.69,-7.54
RouteID_56f838b7-285f-41ee-a77d-f499426ce9f2,68,103.64,93.43,10.21,9.85
RouteID_5701b7a5-7531-402d-a008-9f2441415a36,172,207.27,213.06,-5.79,-2.79
RouteID_57048e73-5959-4949-bfff-8e975c09260c,143,178.2,183.37,-5.18,-2.91
RouteID_5705c34a-fb6c-4a3e-b96e-c3ebc8ee9368,180,168.81,164.77,4.04,2.39
RouteID_570b43ee-c262-4418-97de-a5a9dcc7547e,147,234.1,244.15,-10.05,-4.3
RouteID_570da705-c87e-48e4-a788-29cb7063b74d,113,216.53,188.05,28.48,13.15
RouteID_57104be2-a333-4721-91a7-42c0a4957124,161,199.63,205.55,-5.91,-2.96
RouteID_572a851f-ad18-4033-b04e-21adac25f792,190,220.41,256.02,-35.61,-16.16
RouteID_57337783-1c1d-4917-b828-6bee33d858f2,67,90.48,81.28,9.2,10.17
RouteID_5737dfd0-a878-4065-96cf-fda8f6672005,192,162.09,183.47,-21.38,-13.19
RouteID_574a6f8f-91b9-4adf-979b-8a3db4b016c7,50,63.44,59.73,3.71,5.84
RouteID_574baa38-5f17-49fc-a72c-1de7461af647,135,193.66,206.74,-13.08,-6.75
RouteID_57505d1f-c6b3-4888-862e-4c844dfd08ee,179,261.6,278.42,-16.82,-6.43
RouteID_57555127-bbfd-4bbe-8b9e-d94ceaaac97a,175,261.86,279.86,-18.0,-6.87
RouteID_57556a85-abb9-4694-b664-c2bcd1d9ca3b,168,226.96,239.23,-12.28,-5.41
RouteID_5756f864-0311-422a-a8dd-911edae3f21e,173,154.66,160.79,-6.13,-3.96
RouteID_576a619c-9e93-4059-b13a-cb42b70f5e73,152,255.88,287.78,-31.9,-12.47
RouteID_576b2920-da3a-4a68-bcaf-ab98e3449b38,189,213.53,185.72,27.82,13.03
RouteID_576d72a8-c9f9-4f1a-b23e-dc2f170cbf57,184,213.72,216.82,-3.11,-1.46
RouteID_5791ca52-f624-4eca-ac8a-428b0c6e0d27,159,219.17,229.84,-10.67,-4.87
RouteID_57a142df-26e1-481d-8f99-2c43808c161e,168,238.05,241.34,-3.29,-1.38
RouteID_57a62f06-8af4-4d99-9c7e-0e9973aa113b,147,198.62,205.9,-7.28,-3.67
RouteID_57ae834f-313c-469e-8ac1-8f89f9b30694,205,240.13,261.88,-21.76,-9.06
RouteID_57af31ed-73bb-4183-8074-11ec6d1df083,133,173.33,150.34,22.98,13.26
RouteID_57bf5363-e471-49d2-a479-03e8cde0f0d7,113,183.59,167.35,16.24,8.85
RouteID_57c8ace6-38c2-462f-a85e-be0a77f0b4a3,41,82.25,69.74,12.51,15.21
RouteID_57cccf5b-1467-4c71-830c-7343c2098224,145,228.81,251.59,-22.78,-9.96
RouteID_57d6793b-e49b-478d-9acd-9d60d5ee5406,153,239.61,276.05,-36.43,-15.21
RouteID_57e75fc6-a866-486c-b693-2e48ab4b6436,161,174.92,184.09,-9.17,-5.24
RouteID_57e96591-d86d-4d77-84ae-85e2c08a7911,167,187.85,196.3,-8.45,-4.5
RouteID_58016688-db15-46d0-bf21-d64f323f8740,152,210.47,211.65,-1.18,-0.56
RouteID_5809741c-18f3-4152-a8c1-eb087a579b40,119,168.15,179.59,-11.45,-6.81
RouteID_580edacf-4f04-41b2-8432-673905e2c070,181,177.29,193.19,-15.9,-8.97
RouteID_581b70db-f11a-4bdf-a93f-2637f25c0e87,134,170.08,182.69,-12.61,-7.41
RouteID_5822725b-210a-4809-9f5c-f34c986fb0e2,127,190.14,187.71,2.43,1.28
RouteID_5839723c-9b10-4398-bacd-092924d9ac64,187,221.05,229.83,-8.78,-3.97
RouteID_583e5462-0015-4a27-83d8-991d0bd0cdd2,118,137.15,150.51,-13.36,-9.74
RouteID_58405a50-8e98-46d0-a99f-601d91393849,147,172.99,175.68,-2.69,-1.56
RouteID_584dc4bb-64cc-44fa-a078-3491be8d4fef,178,237.18,254.38,-17.2,-7.25
RouteID_5865e1c6-0feb-49f7-99c7-da35c99a253d,178,154.84,151.2,3.64,2.35
RouteID_586ebeef-3109-4bf0-a325-a8e3b95464fd,173,169.4,166.48,2.92,1.72
RouteID_5882b775-0a9d-4c54-bc51-f63c8b09e9de,182,231.24,229.62,1.62,0.7
RouteID_58858eaf-b42f-4a2a-b3bf-5a4df9f00c76,163,152.05,148.18,3.87,2.55
RouteID_588ce876-9aa0-4100-a791-212c50fdca24,142,178.81,184.66,-5.86,-3.28
RouteID_58914695-8100-4e81-9dd1-d6c57c2917a0,153,186.39,175.28,11.11,5.96
RouteID_58995bb1-936b-4363-a4a7-a5b1f2ff7d66,169,219.31,230.18,-10.87,-4.96
RouteID_58a6906b-aa93-4225-941e-8512c1e15aec,135,193.75,186.47,7.28,3.76
RouteID_58b0e6b6-13c6-4913-a5a6-8a75167da4e6,194,203.61,227.65,-24.05,-11.81
RouteID_58bee64a-4e27-447e-a45d-40983cb71169,75,128.01,109.6,18.41,14.38
RouteID_58ca4f5c-4b2e-4575-b6d0-37ad29eb08f0,110,97.18,83.74,13.44,13.83
RouteID_58d07521-f7a1-4650-b75c-a6760497e3a9,117,139.73,158.17,-18.44,-13.19
RouteID_58eb268c-8b24-4e8d-a143-32fb8eb7c9aa,192,245.54,243.15,2.39,0.97
RouteID_59063a31-08ed-41b5-9771-2acb695070c2,130,138.61,137.32,1.29,0.93
RouteID_591e892e-70c0-41d4-a53e-e739a7dcff18,180,197.34,218.44,-21.09,-10.69
RouteID_5926bce8-4855-4270-892e-cc609d826b16,151,170.86,185.97,-15.12,-8.85
RouteID_5928e9f3-e3ec-4df6-bccb-e7b416d05fcb,167,185.53,196.99,-11.45,-6.17
RouteID_59343af6-b53b-4425-a868-770e8febf1bf,166,157.81,171.37,-13.56,-8.59
RouteID_5937018f-af06-4dce-81f0-01d34342273c,136,220.32,234.41,-14.09,-6.39
RouteID_59444c75-ae09-4961-9f74-3f547319b7f6,188,193.32,180.12,13.2,6.83
RouteID_595f6e94-1d4d-4e65-8e45-dff69cc156bc,135,179.0,197.09,-18.08,-10.1
RouteID_596ad004-7413-4482-9d13-8ae514af8656,135,274.53,296.98,-22.44,-8.18
RouteID_5970790c-ef7f-455d-8162-740af880f42f,166,224.06,232.0,-7.94,-3.54
RouteID_59897c3f-d218-4a97-837f-f0724885d938,156,230.81,238.78,-7.97,-3.45
RouteID_598c477c-982b-4a5a-bb0b-ea60b1d94f12,130,191.4,202.35,-10.96,-5.73
RouteID_598c75ac-dd3a-4b0c-b091-4d7d3c6406d9,107,100.42,104.98,-4.57,-4.55
RouteID_599f5d4b-9066-41e8-82b5-f3791d13205c,163,200.46,212.72,-12.26,-6.12
RouteID_59a577b4-9b30-48e2-9038-d1da8e695d7e,178,226.6,218.04,8.56,3.78
RouteID_59abfaad-3d5b-46f0-a8b7-6e2889b17235,194,201.29,212.51,-11.22,-5.57
RouteID_59ac8c76-b560-4942-8e30-35b392e49051,188,261.49,271.25,-9.76,-3.73
RouteID_59b809b6-be7a-4e0a-8773-1c03209c0586,181,193.95,217.49,-23.54,-12.14
RouteID_59b8c778-dea5-411c-bfd6-d23d6058d5b7,160,237.37,212.82,24.55,10.34
RouteID_59cdcd1d-0dc4-44c1-a240-567baaa0b725,156,208.1,212.39,-4.29,-2.06
RouteID_59d024af-760e-45ea-a720-903d7ff67109,177,191.01,206.3,-15.29,-8.01
RouteID_59deb78b-6e64-4d40-b58b-a9da3353dbdf,198,256.45,256.98,-0.53,-0.21
RouteID_59dfa148-c89d-4ad4-ac4f-f44d1245bdcb,161,179.44,188.63,-9.2,-5.13
RouteID_59e5d64b-61a0-4207-85a4-f4327561f191,157,198.22,214.12,-15.91,-8.02
RouteID_59e9d4fd-01aa-48aa-a89d-54607042c7ca,156,201.05,222.35,-21.3,-10.59
RouteID_59eaa35d-04d9-48a1-a577-8a857999b75c,168,257.81,257.34,0.47,0.18
RouteID_59f3a83d-63b5-42fe-a18e-9eb145ef1ca1,166,245.08,252.8,-7.72,-3.15
RouteID_5a0bd838-5919-434a-88e5-28995b0b4e20,101,103.94,97.5,6.44,6.2
RouteID_5a1e4624-a5c7-4e5d-af12-293b1feb5d9a,116,162.22,145.35,16.87,10.4
RouteID_5a265b14-1b0f-4b50-a91f-42514e639b0b,102,191.09,210.31,-19.22,-10.06
RouteID_5a496d4d-0bc3-4316-8fa8-f2db72c4fc9f,180,237.9,246.79,-8.89,-3.74
RouteID_5a5702bc-7d7a-447a-9377-8464402e0c2f,189,189.17,198.0,-8.83,-4.67
RouteID_5a571cc7-0a75-423d-be9c-0f7cea4ba743,135,197.23,204.89,-7.66,-3.88
RouteID_5a6c0fb5-81ef-434c-9201-704a8c809221,129,191.77,201.81,-10.04,-5.24
RouteID_5a6f3943-d3c0-4b2e-9717-03a32d8a89be,155,178.79,191.04,-12.25,-6.85
RouteID_5a6f7b82-2bf7-4ace-9898-f4c19d021ba7,165,163.49,170.79,-7.31,-4.47
RouteID_5a774ce5-87f6-4a79-90dc-d89aa39ab18d,84,74.17,73.41,0.76,1.02
RouteID_5a8713f4-ce4d-4684-82ab-063d17123500,150,173.9,177.39,-3.49,-2.01
RouteID_5a8b259d-736c-48c9-bda5-6b207f42c0aa,131,201.22,196.93,4.29,2.13
RouteID_5a9d5e01-5ed9-4862-beb0-9d582ac54f10,186,189.28,174.91,14.36,7.59
RouteID_5ab24a12-62bf-4b91-9b49-3be9c3509b7b,138,243.03,258.18,-15.15,-6.23
RouteID_5ab704be-b4c0-4d78-9935-1f9ed37d1303,169,211.78,228.73,-16.95,-8.0
RouteID_5aba8abc-16d8-4d96-8ab0-db12cc6e1927,188,212.82,222.81,-9.99,-4.69
RouteID_5ac1990e-8811-4228-87bc-0be7abb764ca,97,113.18,111.92,1.26,1.12
RouteID_5ac2f55e-4960-45d2-873e-2f854ee84046,155,145.87,154.05,-8.18,-5.61
RouteID_5ac5589a-a088-456c-9925-f5a7a3d68098,128,236.66,262.12,-25.46,-10.76
RouteID_5ad0aa27-f172-4aa5-a5b6-ce86618ec180,152,169.48,176.0,-6.52,-3.85
RouteID_5ad43b12-e242-4ee5-a25a-08d8b0ed9e04,182,162.45,167.6,-5.14,-3.17
RouteID_5ad95424-9ff6-4612-b802-ce2b9a623c4c,147,181.69,184.65,-2.95,-1.63
RouteID_5adcf2b9-f7e2-4db7-b0e0-ef1231ea1bb6,119,181.37,207.51,-26.14,-14.41
RouteID_5ae28398-6835-417b-87c8-3fd893727bc9,161,164.78,160.81,3.97,2.41
RouteID_5ae55644-a110-4c87-a994-3342132ebfff,131,149.86,164.73,-14.86,-9.92
RouteID_5af5d62a-c0b0-4ff0-bcd9-a18ecee43b1b,117,216.93,225.43,-8.5,-3.92
RouteID_5affaf77-93cc-445f-a822-0df4540069e1,171,187.09,189.45,-2.37,-1.27
RouteID_5affbcef-7a2e-4d5f-a8a2-976115852193,165,178.47,184.47,-6.0,-3.36
RouteID_5b0122f2-b384-4c27-adcc-8d7eb50f347f,156,150.75,161.36,-10.61,-7.04
RouteID_5b0cb784-87d6-4821-8d44-6b1807fae6e6,114,138.6,151.47,-12.88,-9.29
RouteID_5b22064b-3abd-4ad5-b44d-a2a24ee24b2f,178,227.09,244.86,-17.77,-7.83
RouteID_5b253a36-8ef8-4e6a-bd1c-71180596e46f,132,186.61,185.18,1.44,0.77
RouteID_5b2828e3-f862-4a42-80ef-a6e184ee1922,189,264.41,263.12,1.29,0.49
RouteID_5b2be924-0ee8-4fa4-952c-25037ce5169f,159,163.87,181.73,-17.86,-10.9
RouteID_5b339e14-1d21-4607-b4cc-866babb08a62,89,140.35,142.14,-1.79,-1.28
RouteID_5b34950d-64c2-451b-b69d-b4d3cba3a1f5,80,138.46,120.83,17.63,12.73
RouteID_5b4e2125-7a25-47aa-b883-3675022011c5,126,161.44,174.8,-13.36,-8.27
RouteID_5b55afe6-86c9-4508-af9b-3f6522bb1979,184,167.14,171.69,-4.55,-2.72
RouteID_5b5b697c-b685-4b83-869f-51629b4dddd4,149,246.45,260.08,-13.63,-5.53
RouteID_5b6069c5-1b9f-46a6-b1f1-0e4e6dea6a6d,180,250.03,249.18,0.85,0.34
RouteID_5b68580f-14e4-43c5-a125-f2ca7c64fc7d,155,171.51,176.08,-4.57,-2.66
RouteID_5b6fc875-52db-4555-a0fb-bfad00788996,167,194.82,196.4,-1.58,-0.81
RouteID_5b7266a6-79f7-400c-b64b-111ce858665e,98,100.75,95.67,5.08,5.04
RouteID_5b7362fc-e490-49c8-a8cd-8ae3ad99bcd7,167,228.59,242.95,-14.36,-6.28
RouteID_5b7abdc4-876b-4a35-b371-ed7409bec01b,67,80.73,67.15,13.58,16.82
RouteID_5b84c0a1-9594-4afd-8904-375e747ea183,148,224.3,203.34,20.96,9.35
RouteID_5b8f09af-b478-4f36-967a-d031636b1a76,141,158.92,156.47,2.44,1.54
RouteID_5ba1c887-0fd1-4b4c-b7d8-500940287806,147,213.55,217.29,-3.74,-1.75
RouteID_5ba348e0-9879-4023-a755-bd7aea6e9273,132,151.19,160.02,-8.83,-5.84
RouteID_5babc19b-e80a-439a-b1de-d69d23cfd3a9,127,158.33,161.57,-3.24,-2.05
RouteID_5bc6991c-6ee3-44b1-9da7-d26eae44d44e,88,113.97,116.57,-2.6,-2.29
RouteID_5bca5338-407d-43fd-bfea-90db3700d062,155,204.64,211.36,-6.72,-3.28
RouteID_5bd4b035-1ec7-48ec-87a0-ea8f54cafaaf,114,116.4,110.15,6.25,5.37
RouteID_5be5334c-9e09-4a6f-9658-f4821cd4ef88,174,196.89,211.96,-15.07,-7.65
RouteID_5bf303a5-7013-4272-a70c-e0b61e03afeb,150,116.06,124.21,-8.14,-7.02
RouteID_5bf96cc3-6bb3-48cc-8cbf-8697f1424c45,171,191.85,222.17,-30.33,-15.81
RouteID_5c22f6c4-93d9-463a-93d5-d7f4eafb761a,64,76.8,72.29,4.51,5.87
